Elapsed [0:07:22], Iteration [1180/5000], D/loss_real: -0.0868, D/loss_fake: -0.1624, D/loss_cls: 1.8327, D/loss_gp: 0.0018, G/loss_fake: 0.1452, G/loss_rec: 0.2228, G/loss_cls: 0.3311
Elapsed [0:07:25], Iteration [1190/5000], D/loss_real: -0.0986, D/loss_fake: -0.0955, D/loss_cls: 1.7555, D/loss_gp: 0.0031, G/loss_fake: 0.1041, G/loss_rec: 0.2336, G/loss_cls: 0.3533
Elapsed [0:07:29], Iteration [1200/5000], D/loss_real: -0.0963, D/loss_fake: -0.1029, D/loss_cls: 1.9413, D/loss_gp: 0.0023, G/loss_fake: 0.0983, G/loss_rec: 0.2283, G/loss_cls: 0.2703
Elapsed [0:07:32], Iteration [1210/5000], D/loss_real: -0.0214, D/loss_fake: -0.1620, D/loss_cls: 2.1752, D/loss_gp: 0.0012, G/loss_fake: 0.1474, G/loss_rec: 0.2122, G/loss_cls: 0.4025
Elapsed [0:07:36], Iteration [1220/5000], D/loss_real: -0.1061, D/loss_fake: -0.1201, D/loss_cls: 1.6989, D/loss_gp: 0.0023, G/loss_fake: 0.1109, G/loss_rec: 0.2154, G/loss_cls: 0.3305
Elapsed [0:07:39], Iteration [1230/5000], D/loss_real: -0.1035, D/loss_fake: -0.1009, D/loss_cls: 1.1025, D/loss_gp: 0.0030, G/loss_fake: 0.1336, G/loss_rec: 0.2152, G/loss_cls: 0.1981
Elapsed [0:07:43], Iteration [1240/5000], D/loss_real: -0.0993, D/loss_fake: -0.1649, D/loss_cls: 1.2159, D/loss_gp: 0.0014, G/loss_fake: 0.1481, G/loss_rec: 0.2048, G/loss_cls: 0.1819
Elapsed [0:07:46], Iteration [1250/5000], D/loss_real: -0.0773, D/loss_fake: -0.1265, D/loss_cls: 1.7661, D/loss_gp: 0.0015, G/loss_fake: 0.1214, G/loss_rec: 0.2082, G/loss_cls: 0.3193
Elapsed [0:07:50], Iteration [1260/5000], D/loss_real: -0.1599, D/loss_fake: -0.1614, D/loss_cls: 1.4720, D/loss_gp: 0.0007, G/loss_fake: 0.1349, G/loss_rec: 0.2233, G/loss_cls: 0.1680
Elapsed [0:07:53], Iteration [1270/5000], D/loss_real: -0.1571, D/loss_fake: -0.1001, D/loss_cls: 1.6935, D/loss_gp: 0.0009, G/loss_fake: 0.0970, G/loss_rec: 0.2131, G/loss_cls: 0.4621
Elapsed [0:07:57], Iteration [1280/5000], D/loss_real: -0.1175, D/loss_fake: -0.1492, D/loss_cls: 1.6063, D/loss_gp: 0.0025, G/loss_fake: 0.1419, G/loss_rec: 0.2160, G/loss_cls: 0.2110
Elapsed [0:08:00], Iteration [1290/5000], D/loss_real: -0.1110, D/loss_fake: -0.1219, D/loss_cls: 2.0096, D/loss_gp: 0.0013, G/loss_fake: 0.0771, G/loss_rec: 0.1928, G/loss_cls: 0.4167
Elapsed [0:08:04], Iteration [1300/5000], D/loss_real: -0.1180, D/loss_fake: -0.0725, D/loss_cls: 2.0504, D/loss_gp: 0.0019, G/loss_fake: 0.0731, G/loss_rec: 0.1899, G/loss_cls: 0.3572
Elapsed [0:08:07], Iteration [1310/5000], D/loss_real: -0.0510, D/loss_fake: -0.1476, D/loss_cls: 1.7051, D/loss_gp: 0.0010, G/loss_fake: 0.1838, G/loss_rec: 0.2290, G/loss_cls: 0.2604
Elapsed [0:08:11], Iteration [1320/5000], D/loss_real: -0.1215, D/loss_fake: -0.0875, D/loss_cls: 1.8774, D/loss_gp: 0.0020, G/loss_fake: 0.0956, G/loss_rec: 0.2087, G/loss_cls: 0.3659
Elapsed [0:08:14], Iteration [1330/5000], D/loss_real: -0.0892, D/loss_fake: -0.1298, D/loss_cls: 2.0699, D/loss_gp: 0.0010, G/loss_fake: 0.1226, G/loss_rec: 0.2141, G/loss_cls: 0.3000
Elapsed [0:08:18], Iteration [1340/5000], D/loss_real: 0.0291, D/loss_fake: -0.2097, D/loss_cls: 1.9321, D/loss_gp: 0.0009, G/loss_fake: 0.2248, G/loss_rec: 0.2190, G/loss_cls: 0.3155
Elapsed [0:08:21], Iteration [1350/5000], D/loss_real: 0.0288, D/loss_fake: -0.1992, D/loss_cls: 2.0085, D/loss_gp: 0.0016, G/loss_fake: 0.2121, G/loss_rec: 0.2293, G/loss_cls: 0.4707
Elapsed [0:08:25], Iteration [1360/5000], D/loss_real: -0.0094, D/loss_fake: -0.2148, D/loss_cls: 1.7228, D/loss_gp: 0.0013, G/loss_fake: 0.2206, G/loss_rec: 0.2114, G/loss_cls: 0.2842
Elapsed [0:08:29], Iteration [1370/5000], D/loss_real: -0.0489, D/loss_fake: -0.1403, D/loss_cls: 2.1407, D/loss_gp: 0.0025, G/loss_fake: 0.1436, G/loss_rec: 0.2096, G/loss_cls: 0.3472
Elapsed [0:08:32], Iteration [1380/5000], D/loss_real: -0.1311, D/loss_fake: -0.1431, D/loss_cls: 1.3272, D/loss_gp: 0.0016, G/loss_fake: 0.1148, G/loss_rec: 0.2249, G/loss_cls: 0.2842
Elapsed [0:08:36], Iteration [1390/5000], D/loss_real: 0.0029, D/loss_fake: -0.1496, D/loss_cls: 1.7249, D/loss_gp: 0.0015, G/loss_fake: 0.2034, G/loss_rec: 0.2105, G/loss_cls: 0.4052
Elapsed [0:08:39], Iteration [1400/5000], D/loss_real: -0.1037, D/loss_fake: -0.1277, D/loss_cls: 1.5956, D/loss_gp: 0.0022, G/loss_fake: 0.1443, G/loss_rec: 0.2074, G/loss_cls: 0.2211
Elapsed [0:08:43], Iteration [1410/5000], D/loss_real: -0.1483, D/loss_fake: -0.1022, D/loss_cls: 1.7597, D/loss_gp: 0.0019, G/loss_fake: 0.1279, G/loss_rec: 0.2221, G/loss_cls: 0.2747
Elapsed [0:08:46], Iteration [1420/5000], D/loss_real: -0.0981, D/loss_fake: -0.0994, D/loss_cls: 1.7387, D/loss_gp: 0.0019, G/loss_fake: 0.1108, G/loss_rec: 0.1933, G/loss_cls: 0.3326
Elapsed [0:08:49], Iteration [1430/5000], D/loss_real: -0.0708, D/loss_fake: -0.1153, D/loss_cls: 2.0112, D/loss_gp: 0.0023, G/loss_fake: 0.1204, G/loss_rec: 0.2157, G/loss_cls: 0.2218
Elapsed [0:08:53], Iteration [1440/5000], D/loss_real: -0.0606, D/loss_fake: -0.1683, D/loss_cls: 1.5988, D/loss_gp: 0.0020, G/loss_fake: 0.1618, G/loss_rec: 0.2007, G/loss_cls: 0.2889
Elapsed [0:08:56], Iteration [1450/5000], D/loss_real: -0.0611, D/loss_fake: -0.0947, D/loss_cls: 1.9024, D/loss_gp: 0.0008, G/loss_fake: 0.1161, G/loss_rec: 0.2116, G/loss_cls: 0.5079
Elapsed [0:09:00], Iteration [1460/5000], D/loss_real: -0.1182, D/loss_fake: -0.0652, D/loss_cls: 1.9198, D/loss_gp: 0.0014, G/loss_fake: 0.0629, G/loss_rec: 0.2223, G/loss_cls: 0.4749
Elapsed [0:09:03], Iteration [1470/5000], D/loss_real: -0.1620, D/loss_fake: -0.1172, D/loss_cls: 1.9359, D/loss_gp: 0.0014, G/loss_fake: 0.1142, G/loss_rec: 0.2171, G/loss_cls: 0.4702
Elapsed [0:09:07], Iteration [1480/5000], D/loss_real: -0.0212, D/loss_fake: -0.1786, D/loss_cls: 1.7938, D/loss_gp: 0.0029, G/loss_fake: 0.1559, G/loss_rec: 0.2058, G/loss_cls: 0.3481
Elapsed [0:09:10], Iteration [1490/5000], D/loss_real: -0.0447, D/loss_fake: -0.1592, D/loss_cls: 1.7436, D/loss_gp: 0.0037, G/loss_fake: 0.1034, G/loss_rec: 0.2157, G/loss_cls: 0.2739
Elapsed [0:09:14], Iteration [1500/5000], D/loss_real: -0.1103, D/loss_fake: -0.1021, D/loss_cls: 1.8866, D/loss_gp: 0.0018, G/loss_fake: 0.1234, G/loss_rec: 0.1942, G/loss_cls: 0.3764
Elapsed [0:09:17], Iteration [1510/5000], D/loss_real: -0.0383, D/loss_fake: -0.1117, D/loss_cls: 1.5249, D/loss_gp: 0.0017, G/loss_fake: 0.1376, G/loss_rec: 0.2190, G/loss_cls: 0.2957
Elapsed [0:09:21], Iteration [1520/5000], D/loss_real: -0.0569, D/loss_fake: -0.1114, D/loss_cls: 1.5034, D/loss_gp: 0.0015, G/loss_fake: 0.1274, G/loss_rec: 0.1962, G/loss_cls: 0.2773
Elapsed [0:09:24], Iteration [1530/5000], D/loss_real: -0.0936, D/loss_fake: -0.0806, D/loss_cls: 1.7984, D/loss_gp: 0.0032, G/loss_fake: 0.0348, G/loss_rec: 0.2272, G/loss_cls: 0.2886
Elapsed [0:09:28], Iteration [1540/5000], D/loss_real: -0.0294, D/loss_fake: -0.2068, D/loss_cls: 1.5663, D/loss_gp: 0.0030, G/loss_fake: 0.1411, G/loss_rec: 0.2016, G/loss_cls: 0.2537
Elapsed [0:09:31], Iteration [1550/5000], D/loss_real: -0.0457, D/loss_fake: -0.1784, D/loss_cls: 1.6567, D/loss_gp: 0.0030, G/loss_fake: 0.1193, G/loss_rec: 0.2003, G/loss_cls: 0.3794
Elapsed [0:09:35], Iteration [1560/5000], D/loss_real: -0.1444, D/loss_fake: -0.0655, D/loss_cls: 1.5236, D/loss_gp: 0.0042, G/loss_fake: 0.0446, G/loss_rec: 0.2005, G/loss_cls: 0.2402
Elapsed [0:09:38], Iteration [1570/5000], D/loss_real: -0.1339, D/loss_fake: -0.1227, D/loss_cls: 1.4018, D/loss_gp: 0.0028, G/loss_fake: 0.1098, G/loss_rec: 0.2073, G/loss_cls: 0.2581
Elapsed [0:09:42], Iteration [1580/5000], D/loss_real: -0.1321, D/loss_fake: -0.0841, D/loss_cls: 1.4941, D/loss_gp: 0.0016, G/loss_fake: 0.1078, G/loss_rec: 0.2061, G/loss_cls: 0.2052
Elapsed [0:09:45], Iteration [1590/5000], D/loss_real: -0.1258, D/loss_fake: -0.0928, D/loss_cls: 1.3303, D/loss_gp: 0.0028, G/loss_fake: 0.1019, G/loss_rec: 0.1948, G/loss_cls: 0.1442
Elapsed [0:09:49], Iteration [1600/5000], D/loss_real: -0.0956, D/loss_fake: -0.1162, D/loss_cls: 1.9566, D/loss_gp: 0.0027, G/loss_fake: 0.1210, G/loss_rec: 0.1846, G/loss_cls: 0.3601
Elapsed [0:09:52], Iteration [1610/5000], D/loss_real: -0.0454, D/loss_fake: -0.1937, D/loss_cls: 1.7505, D/loss_gp: 0.0015, G/loss_fake: 0.1760, G/loss_rec: 0.2027, G/loss_cls: 0.2287
Elapsed [0:09:56], Iteration [1620/5000], D/loss_real: -0.0633, D/loss_fake: -0.1460, D/loss_cls: 1.2600, D/loss_gp: 0.0013, G/loss_fake: 0.1314, G/loss_rec: 0.1994, G/loss_cls: 0.1712
Elapsed [0:09:59], Iteration [1630/5000], D/loss_real: -0.0787, D/loss_fake: -0.1064, D/loss_cls: 1.4648, D/loss_gp: 0.0021, G/loss_fake: 0.1042, G/loss_rec: 0.2108, G/loss_cls: 0.1576
Elapsed [0:10:03], Iteration [1640/5000], D/loss_real: -0.0440, D/loss_fake: -0.1383, D/loss_cls: 1.4743, D/loss_gp: 0.0013, G/loss_fake: 0.1280, G/loss_rec: 0.2079, G/loss_cls: 0.3105
Elapsed [0:10:06], Iteration [1650/5000], D/loss_real: -0.0738, D/loss_fake: -0.1127, D/loss_cls: 1.3248, D/loss_gp: 0.0010, G/loss_fake: 0.1072, G/loss_rec: 0.1945, G/loss_cls: 0.2424
Elapsed [0:10:10], Iteration [1660/5000], D/loss_real: -0.0376, D/loss_fake: -0.1434, D/loss_cls: 2.3209, D/loss_gp: 0.0032, G/loss_fake: 0.1062, G/loss_rec: 0.1978, G/loss_cls: 0.3414
Elapsed [0:10:13], Iteration [1670/5000], D/loss_real: -0.0923, D/loss_fake: -0.0805, D/loss_cls: 1.5474, D/loss_gp: 0.0017, G/loss_fake: 0.1313, G/loss_rec: 0.2502, G/loss_cls: 0.2223
Elapsed [0:10:17], Iteration [1680/5000], D/loss_real: -0.1136, D/loss_fake: -0.1089, D/loss_cls: 1.4710, D/loss_gp: 0.0015, G/loss_fake: 0.1059, G/loss_rec: 0.2087, G/loss_cls: 0.1802
Elapsed [0:10:20], Iteration [1690/5000], D/loss_real: -0.0692, D/loss_fake: -0.0970, D/loss_cls: 1.5787, D/loss_gp: 0.0023, G/loss_fake: 0.1047, G/loss_rec: 0.1993, G/loss_cls: 0.1772
Elapsed [0:10:24], Iteration [1700/5000], D/loss_real: -0.0536, D/loss_fake: -0.1388, D/loss_cls: 2.4330, D/loss_gp: 0.0008, G/loss_fake: 0.1520, G/loss_rec: 0.1871, G/loss_cls: 0.5216
Elapsed [0:10:27], Iteration [1710/5000], D/loss_real: -0.1234, D/loss_fake: -0.0935, D/loss_cls: 1.2561, D/loss_gp: 0.0033, G/loss_fake: 0.0830, G/loss_rec: 0.1805, G/loss_cls: 0.2068
Elapsed [0:10:31], Iteration [1720/5000], D/loss_real: -0.1727, D/loss_fake: -0.0292, D/loss_cls: 1.8424, D/loss_gp: 0.0016, G/loss_fake: 0.0356, G/loss_rec: 0.2028, G/loss_cls: 0.3273
Elapsed [0:10:34], Iteration [1730/5000], D/loss_real: -0.1424, D/loss_fake: -0.1200, D/loss_cls: 1.5754, D/loss_gp: 0.0008, G/loss_fake: 0.1010, G/loss_rec: 0.2140, G/loss_cls: 0.1483
Elapsed [0:10:38], Iteration [1740/5000], D/loss_real: -0.1406, D/loss_fake: -0.1049, D/loss_cls: 1.4308, D/loss_gp: 0.0009, G/loss_fake: 0.1089, G/loss_rec: 0.2067, G/loss_cls: 0.2711
Elapsed [0:10:41], Iteration [1750/5000], D/loss_real: -0.0306, D/loss_fake: -0.1401, D/loss_cls: 2.4964, D/loss_gp: 0.0013, G/loss_fake: 0.1328, G/loss_rec: 0.2050, G/loss_cls: 0.4273
Elapsed [0:10:44], Iteration [1760/5000], D/loss_real: -0.0288, D/loss_fake: -0.1843, D/loss_cls: 1.4931, D/loss_gp: 0.0012, G/loss_fake: 0.1902, G/loss_rec: 0.1873, G/loss_cls: 0.1745
Elapsed [0:10:48], Iteration [1770/5000], D/loss_real: -0.1208, D/loss_fake: -0.0925, D/loss_cls: 1.3846, D/loss_gp: 0.0022, G/loss_fake: 0.0932, G/loss_rec: 0.1863, G/loss_cls: 0.2260
Elapsed [0:10:51], Iteration [1780/5000], D/loss_real: -0.1734, D/loss_fake: -0.0462, D/loss_cls: 1.4524, D/loss_gp: 0.0013, G/loss_fake: 0.0487, G/loss_rec: 0.1997, G/loss_cls: 0.1564
Elapsed [0:10:55], Iteration [1790/5000], D/loss_real: -0.1015, D/loss_fake: -0.0360, D/loss_cls: 1.3887, D/loss_gp: 0.0015, G/loss_fake: 0.0724, G/loss_rec: 0.2121, G/loss_cls: 0.1015
Elapsed [0:10:58], Iteration [1800/5000], D/loss_real: -0.1856, D/loss_fake: -0.0521, D/loss_cls: 1.1974, D/loss_gp: 0.0012, G/loss_fake: 0.0525, G/loss_rec: 0.2011, G/loss_cls: 0.1756
Elapsed [0:11:02], Iteration [1810/5000], D/loss_real: -0.1604, D/loss_fake: -0.0385, D/loss_cls: 1.6596, D/loss_gp: 0.0011, G/loss_fake: 0.0653, G/loss_rec: 0.2178, G/loss_cls: 0.1958
Elapsed [0:11:05], Iteration [1820/5000], D/loss_real: -0.0136, D/loss_fake: -0.1798, D/loss_cls: 1.6417, D/loss_gp: 0.0017, G/loss_fake: 0.1800, G/loss_rec: 0.2021, G/loss_cls: 0.2625
Elapsed [0:11:09], Iteration [1830/5000], D/loss_real: 0.0207, D/loss_fake: -0.1767, D/loss_cls: 1.3594, D/loss_gp: 0.0015, G/loss_fake: 0.2016, G/loss_rec: 0.2005, G/loss_cls: 0.1095
Elapsed [0:11:12], Iteration [1840/5000], D/loss_real: -0.1326, D/loss_fake: -0.0792, D/loss_cls: 1.9237, D/loss_gp: 0.0033, G/loss_fake: 0.1326, G/loss_rec: 0.2013, G/loss_cls: 0.2531
Elapsed [0:11:16], Iteration [1850/5000], D/loss_real: -0.1371, D/loss_fake: -0.0801, D/loss_cls: 1.3019, D/loss_gp: 0.0009, G/loss_fake: 0.0777, G/loss_rec: 0.1846, G/loss_cls: 0.1219
Elapsed [0:11:19], Iteration [1860/5000], D/loss_real: -0.1650, D/loss_fake: -0.0641, D/loss_cls: 1.7010, D/loss_gp: 0.0025, G/loss_fake: 0.0239, G/loss_rec: 0.1749, G/loss_cls: 0.2359
Elapsed [0:11:23], Iteration [1870/5000], D/loss_real: -0.0511, D/loss_fake: -0.1063, D/loss_cls: 1.4765, D/loss_gp: 0.0015, G/loss_fake: 0.1041, G/loss_rec: 0.2134, G/loss_cls: 0.3748
Elapsed [0:11:26], Iteration [1880/5000], D/loss_real: -0.1711, D/loss_fake: -0.0048, D/loss_cls: 1.8917, D/loss_gp: 0.0024, G/loss_fake: 0.0042, G/loss_rec: 0.2084, G/loss_cls: 0.3737
Elapsed [0:11:30], Iteration [1890/5000], D/loss_real: -0.1352, D/loss_fake: -0.0280, D/loss_cls: 1.8859, D/loss_gp: 0.0015, G/loss_fake: 0.0442, G/loss_rec: 0.2009, G/loss_cls: 0.2427
Elapsed [0:11:33], Iteration [1900/5000], D/loss_real: -0.1020, D/loss_fake: -0.0847, D/loss_cls: 2.0160, D/loss_gp: 0.0012, G/loss_fake: 0.1264, G/loss_rec: 0.1922, G/loss_cls: 0.3116
Elapsed [0:11:37], Iteration [1910/5000], D/loss_real: -0.1255, D/loss_fake: -0.0446, D/loss_cls: 1.7669, D/loss_gp: 0.0014, G/loss_fake: 0.0423, G/loss_rec: 0.1995, G/loss_cls: 0.3385
Elapsed [0:11:40], Iteration [1920/5000], D/loss_real: -0.0623, D/loss_fake: -0.1411, D/loss_cls: 1.7008, D/loss_gp: 0.0007, G/loss_fake: 0.1538, G/loss_rec: 0.2027, G/loss_cls: 0.1812
Elapsed [0:11:43], Iteration [1930/5000], D/loss_real: -0.0549, D/loss_fake: -0.1190, D/loss_cls: 1.6016, D/loss_gp: 0.0007, G/loss_fake: 0.1077, G/loss_rec: 0.1936, G/loss_cls: 0.1741
Elapsed [0:11:47], Iteration [1940/5000], D/loss_real: -0.0303, D/loss_fake: -0.1512, D/loss_cls: 2.2227, D/loss_gp: 0.0024, G/loss_fake: 0.0908, G/loss_rec: 0.1870, G/loss_cls: 0.2375
Elapsed [0:11:50], Iteration [1950/5000], D/loss_real: -0.1371, D/loss_fake: -0.0462, D/loss_cls: 2.0593, D/loss_gp: 0.0019, G/loss_fake: 0.0682, G/loss_rec: 0.1907, G/loss_cls: 0.2847
Elapsed [0:11:54], Iteration [1960/5000], D/loss_real: -0.0514, D/loss_fake: -0.1476, D/loss_cls: 1.7416, D/loss_gp: 0.0013, G/loss_fake: 0.1908, G/loss_rec: 0.1905, G/loss_cls: 0.2880
Elapsed [0:11:57], Iteration [1970/5000], D/loss_real: -0.0951, D/loss_fake: -0.1284, D/loss_cls: 1.6969, D/loss_gp: 0.0035, G/loss_fake: 0.0890, G/loss_rec: 0.1850, G/loss_cls: 0.2588
Elapsed [0:12:01], Iteration [1980/5000], D/loss_real: -0.1413, D/loss_fake: -0.0640, D/loss_cls: 1.6248, D/loss_gp: 0.0022, G/loss_fake: 0.0621, G/loss_rec: 0.1832, G/loss_cls: 0.1871
Elapsed [0:12:04], Iteration [1990/5000], D/loss_real: -0.0625, D/loss_fake: -0.1037, D/loss_cls: 1.9251, D/loss_gp: 0.0007, G/loss_fake: 0.1118, G/loss_rec: 0.1843, G/loss_cls: 0.2883
Elapsed [0:12:08], Iteration [2000/5000], D/loss_real: -0.1208, D/loss_fake: -0.0864, D/loss_cls: 1.9982, D/loss_gp: 0.0016, G/loss_fake: 0.0918, G/loss_rec: 0.1912, G/loss_cls: 0.2844
Elapsed [0:12:11], Iteration [2010/5000], D/loss_real: -0.0883, D/loss_fake: -0.1180, D/loss_cls: 1.8069, D/loss_gp: 0.0017, G/loss_fake: 0.1031, G/loss_rec: 0.1815, G/loss_cls: 0.2462
Elapsed [0:12:15], Iteration [2020/5000], D/loss_real: -0.0477, D/loss_fake: -0.1417, D/loss_cls: 1.4293, D/loss_gp: 0.0018, G/loss_fake: 0.1320, G/loss_rec: 0.1861, G/loss_cls: 0.1730
Elapsed [0:12:18], Iteration [2030/5000], D/loss_real: -0.1213, D/loss_fake: -0.1095, D/loss_cls: 1.1711, D/loss_gp: 0.0019, G/loss_fake: 0.1000, G/loss_rec: 0.1878, G/loss_cls: 0.2006
Elapsed [0:12:22], Iteration [2040/5000], D/loss_real: -0.1191, D/loss_fake: -0.0729, D/loss_cls: 1.4055, D/loss_gp: 0.0006, G/loss_fake: 0.0943, G/loss_rec: 0.1919, G/loss_cls: 0.1162
Elapsed [0:12:25], Iteration [2050/5000], D/loss_real: -0.1400, D/loss_fake: -0.0541, D/loss_cls: 1.3344, D/loss_gp: 0.0011, G/loss_fake: 0.0684, G/loss_rec: 0.1938, G/loss_cls: 0.1160
Elapsed [0:12:29], Iteration [2060/5000], D/loss_real: -0.0879, D/loss_fake: -0.1036, D/loss_cls: 1.5707, D/loss_gp: 0.0009, G/loss_fake: 0.1116, G/loss_rec: 0.1890, G/loss_cls: 0.3282
Elapsed [0:12:32], Iteration [2070/5000], D/loss_real: -0.1067, D/loss_fake: -0.0777, D/loss_cls: 1.8764, D/loss_gp: 0.0014, G/loss_fake: 0.0726, G/loss_rec: 0.1915, G/loss_cls: 0.0926
Elapsed [0:12:36], Iteration [2080/5000], D/loss_real: -0.1323, D/loss_fake: -0.0341, D/loss_cls: 2.2689, D/loss_gp: 0.0015, G/loss_fake: 0.0550, G/loss_rec: 0.2053, G/loss_cls: 0.2610
Elapsed [0:12:39], Iteration [2090/5000], D/loss_real: -0.0980, D/loss_fake: -0.0752, D/loss_cls: 1.5751, D/loss_gp: 0.0015, G/loss_fake: 0.0527, G/loss_rec: 0.2001, G/loss_cls: 0.1193
Elapsed [0:12:43], Iteration [2100/5000], D/loss_real: -0.1248, D/loss_fake: -0.0993, D/loss_cls: 1.6925, D/loss_gp: 0.0014, G/loss_fake: 0.0920, G/loss_rec: 0.2301, G/loss_cls: 0.3297
Elapsed [0:12:46], Iteration [2110/5000], D/loss_real: -0.1392, D/loss_fake: -0.0703, D/loss_cls: 1.7363, D/loss_gp: 0.0024, G/loss_fake: 0.0695, G/loss_rec: 0.2170, G/loss_cls: 0.1770
Elapsed [0:12:49], Iteration [2120/5000], D/loss_real: -0.1305, D/loss_fake: -0.0692, D/loss_cls: 1.7499, D/loss_gp: 0.0020, G/loss_fake: 0.0741, G/loss_rec: 0.2012, G/loss_cls: 0.1768
Elapsed [0:12:53], Iteration [2130/5000], D/loss_real: -0.1159, D/loss_fake: -0.0877, D/loss_cls: 1.8818, D/loss_gp: 0.0017, G/loss_fake: 0.0642, G/loss_rec: 0.1805, G/loss_cls: 0.1147
Elapsed [0:12:57], Iteration [2140/5000], D/loss_real: -0.1373, D/loss_fake: -0.0322, D/loss_cls: 1.6959, D/loss_gp: 0.0011, G/loss_fake: 0.0614, G/loss_rec: 0.2038, G/loss_cls: 0.1719
Elapsed [0:13:00], Iteration [2150/5000], D/loss_real: -0.1159, D/loss_fake: -0.1018, D/loss_cls: 1.1812, D/loss_gp: 0.0013, G/loss_fake: 0.1263, G/loss_rec: 0.1908, G/loss_cls: 0.0860
Elapsed [0:13:03], Iteration [2160/5000], D/loss_real: -0.0628, D/loss_fake: -0.0991, D/loss_cls: 1.5189, D/loss_gp: 0.0010, G/loss_fake: 0.1137, G/loss_rec: 0.1872, G/loss_cls: 0.2484
Elapsed [0:13:07], Iteration [2170/5000], D/loss_real: -0.1472, D/loss_fake: -0.0520, D/loss_cls: 1.2040, D/loss_gp: 0.0022, G/loss_fake: 0.0145, G/loss_rec: 0.2011, G/loss_cls: 0.1382
Elapsed [0:13:10], Iteration [2180/5000], D/loss_real: -0.0865, D/loss_fake: -0.0689, D/loss_cls: 2.2108, D/loss_gp: 0.0017, G/loss_fake: 0.0620, G/loss_rec: 0.1835, G/loss_cls: 0.2846
Elapsed [0:13:14], Iteration [2190/5000], D/loss_real: -0.0670, D/loss_fake: -0.1498, D/loss_cls: 1.3333, D/loss_gp: 0.0025, G/loss_fake: 0.1208, G/loss_rec: 0.1949, G/loss_cls: 0.1477
Elapsed [0:13:17], Iteration [2200/5000], D/loss_real: -0.1207, D/loss_fake: -0.0788, D/loss_cls: 2.1489, D/loss_gp: 0.0008, G/loss_fake: 0.0907, G/loss_rec: 0.1733, G/loss_cls: 0.1809
Elapsed [0:13:21], Iteration [2210/5000], D/loss_real: -0.1585, D/loss_fake: -0.0380, D/loss_cls: 2.3834, D/loss_gp: 0.0022, G/loss_fake: 0.0329, G/loss_rec: 0.2010, G/loss_cls: 0.2644
Elapsed [0:13:25], Iteration [2220/5000], D/loss_real: -0.1201, D/loss_fake: -0.0686, D/loss_cls: 2.1263, D/loss_gp: 0.0015, G/loss_fake: 0.0832, G/loss_rec: 0.1972, G/loss_cls: 0.2664
Elapsed [0:13:28], Iteration [2230/5000], D/loss_real: -0.1318, D/loss_fake: -0.1131, D/loss_cls: 1.3126, D/loss_gp: 0.0013, G/loss_fake: 0.1205, G/loss_rec: 0.1933, G/loss_cls: 0.0960
Elapsed [0:13:32], Iteration [2240/5000], D/loss_real: -0.1280, D/loss_fake: -0.0873, D/loss_cls: 1.3722, D/loss_gp: 0.0010, G/loss_fake: 0.0887, G/loss_rec: 0.1825, G/loss_cls: 0.1159
Elapsed [0:13:35], Iteration [2250/5000], D/loss_real: -0.1800, D/loss_fake: -0.0658, D/loss_cls: 1.7064, D/loss_gp: 0.0015, G/loss_fake: 0.0768, G/loss_rec: 0.1704, G/loss_cls: 0.1236
Elapsed [0:13:39], Iteration [2260/5000], D/loss_real: -0.1256, D/loss_fake: -0.0313, D/loss_cls: 1.4858, D/loss_gp: 0.0025, G/loss_fake: 0.0216, G/loss_rec: 0.1756, G/loss_cls: 0.1060
Elapsed [0:13:42], Iteration [2270/5000], D/loss_real: -0.1267, D/loss_fake: -0.0525, D/loss_cls: 1.5301, D/loss_gp: 0.0013, G/loss_fake: 0.0629, G/loss_rec: 0.1865, G/loss_cls: 0.1344
Elapsed [0:13:46], Iteration [2280/5000], D/loss_real: -0.0440, D/loss_fake: -0.1143, D/loss_cls: 1.4979, D/loss_gp: 0.0021, G/loss_fake: 0.0898, G/loss_rec: 0.2068, G/loss_cls: 0.0932
Elapsed [0:13:49], Iteration [2290/5000], D/loss_real: -0.1319, D/loss_fake: -0.0800, D/loss_cls: 1.6416, D/loss_gp: 0.0020, G/loss_fake: 0.0738, G/loss_rec: 0.1738, G/loss_cls: 0.0920
Elapsed [0:13:52], Iteration [2300/5000], D/loss_real: -0.0980, D/loss_fake: -0.0786, D/loss_cls: 1.5521, D/loss_gp: 0.0041, G/loss_fake: 0.0195, G/loss_rec: 0.1978, G/loss_cls: 0.0776
Elapsed [0:13:56], Iteration [2310/5000], D/loss_real: -0.1629, D/loss_fake: -0.0278, D/loss_cls: 1.6906, D/loss_gp: 0.0016, G/loss_fake: 0.0113, G/loss_rec: 0.1939, G/loss_cls: 0.3965
Elapsed [0:13:59], Iteration [2320/5000], D/loss_real: -0.1624, D/loss_fake: 0.0085, D/loss_cls: 1.9114, D/loss_gp: 0.0031, G/loss_fake: -0.0123, G/loss_rec: 0.2026, G/loss_cls: 0.2234
Elapsed [0:14:03], Iteration [2330/5000], D/loss_real: -0.1390, D/loss_fake: -0.0489, D/loss_cls: 1.6366, D/loss_gp: 0.0024, G/loss_fake: 0.0480, G/loss_rec: 0.1850, G/loss_cls: 0.1729
